City,State,Latitude,Longitude,Datetime,Year,Month,Day,Hour,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Quarter,Season,Time_of_Day,Temp_2m_C,Temp_80m_C,Temp_120m_C,Temp_180m_C,Humidity_Percent,Dew_Point_C,Humidity_Category,Wind_Speed_10m_kmh,Wind_Speed_80m_kmh,Wind_Speed_120m_kmh,Wind_Dir_10m,Wind_Gusts_kmh,Wind_Category,Wind_Stagnation,Precipitation_mm,Rain_mm,Is_Raining,Heavy_Rain,Pressure_MSL_hPa,Surface_Pressure_hPa,Solar_Radiation_Wm2,Direct_Radiation_Wm2,Diffuse_Radiation_Wm2,UV_Index,Cloud_Cover_Percent,Cloud_Low_Percent,Cloud_Mid_Percent,Cloud_High_Percent,Is_Daytime,Sunshine_Seconds,PM2_5_ugm3,PM10_ugm3,PM_Ratio,CO_ugm3,NO2_ugm3,SO2_ugm3,O3_ugm3,Dust_ugm3,NH3_ugm3,AOD,US_AQI,US_AQI_PM25,US_AQI_PM10,US_AQI_NO2,US_AQI_O3,US_AQI_CO,EU_AQI,EU_AQI_PM25,EU_AQI_PM10,AQI_Category,PM25_Category_India,Temp_Inversion,Inversion_Strength_C,Festival_Period,Crop_Burning_Season
Agartala,Tripura,23.8315,91.2868,2022-08-24 09:00:00,2022,8,24,9,2,Wednesday,34,0,3,Monsoon,Morning,30.8,,,,67,24.1,Comfortable,15.9,,,152,33.8,Fresh,0,0.0,0.0,0,0,1007.8,1006.4,675.0,523.0,152.0,,23,19,3,4,1,3600.0,6.9,9.9,0.696969696969697,159.0,9.6,1.2,65.0,0.0,,0.12,49.0,49.0,15.0,5.0,18.0,2,26.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 10:00:00,2022,8,24,10,2,Wednesday,34,0,3,Monsoon,Morning,31.8,,,,64,24.1,Comfortable,15.8,,,150,33.1,Fresh,0,0.1,0.1,1,0,1007.4,1006.0,791.0,623.0,168.0,,28,17,15,0,1,3600.0,8.0,11.4,0.7017543859649122,155.0,7.5,1.1,73.0,0.0,,0.12,49.0,49.0,15.0,4.0,19.0,2,29.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 11:00:00,2022,8,24,11,2,Wednesday,34,0,3,Monsoon,Morning,32.6,,,,60,23.8,Comfortable,17.3,,,157,34.9,Fresh,0,0.1,0.1,1,0,1006.4,1005.1,836.0,647.0,189.0,,27,18,10,7,1,3600.0,8.6,12.3,0.6991869918699186,151.0,5.6,1.0,81.0,0.0,,0.13,48.0,48.0,15.0,3.0,21.0,2,32.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 12:00:00,2022,8,24,12,2,Wednesday,34,0,3,Monsoon,Morning,32.4,,,,60,23.7,Comfortable,17.3,,,168,36.4,Fresh,0,0.1,0.1,1,0,1005.1,1003.8,822.0,630.0,192.0,,27,25,10,0,1,3600.0,8.8,12.6,0.6984126984126985,149.0,4.8,1.0,85.0,0.0,,0.14,48.0,48.0,15.0,2.0,24.0,2,34.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 13:00:00,2022,8,24,13,2,Wednesday,34,0,3,Monsoon,Afternoon,32.4,,,,61,24.0,Comfortable,16.6,,,176,35.6,Fresh,0,0.4,0.4,1,0,1004.0,1002.7,735.0,568.0,167.0,,35,32,14,0,1,3600.0,9.1,13.0,0.7,149.0,4.7,1.1,87.0,0.0,,0.14,48.0,48.0,15.0,2.0,27.0,2,35.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 14:00:00,2022,8,24,14,2,Wednesday,34,0,3,Monsoon,Afternoon,31.8,,,,64,24.3,Comfortable,18.7,,,180,37.1,Fresh,0,0.3,0.3,1,0,1003.0,1001.7,651.0,509.0,142.0,,48,38,25,0,1,3600.0,9.5,13.7,0.6934306569343066,153.0,7.8,1.2,84.0,0.0,,0.15,47.0,47.0,15.0,4.0,31.0,2,34.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 15:00:00,2022,8,24,15,2,Wednesday,34,0,3,Monsoon,Afternoon,31.4,,,,67,24.5,Comfortable,16.9,,,179,37.1,Fresh,0,0.1,0.1,1,0,1002.5,1001.2,488.0,363.0,125.0,,27,3,3,23,1,3600.0,9.3,13.4,0.6940298507462687,162.0,15.4,1.5,74.0,0.0,,0.15,48.0,48.0,15.0,8.0,33.0,2,30.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 16:00:00,2022,8,24,16,2,Wednesday,34,0,3,Monsoon,Afternoon,30.3,,,,72,24.7,Humid,15.5,,,179,33.1,Fresh,0,0.0,0.0,0,0,1002.7,1001.3,279.0,176.0,103.0,,75,5,5,72,1,3600.0,8.8,12.8,0.6875,173.0,25.7,1.6,59.0,0.0,,0.15,48.0,48.0,15.0,13.0,35.0,2,24.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 17:00:00,2022,8,24,17,2,Wednesday,34,0,3,Monsoon,Afternoon,28.9,,,,74,23.9,Humid,10.9,,,189,29.2,Fresh,0,0.0,0.0,0,0,1004.3,1002.9,100.0,48.0,52.0,,57,2,0,2,1,3489.91,9.1,13.3,0.6842105263157894,181.0,31.5,1.2,43.0,0.0,,0.16,47.0,47.0,15.0,16.0,35.0,2,23.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 18:00:00,2022,8,24,18,2,Wednesday,34,0,3,Monsoon,Evening,28.1,,,,77,23.7,Humid,7.6,,,183,20.2,Moderate,0,0.0,0.0,0,0,1004.5,1003.1,3.0,0.0,3.0,,4,0,0,4,0,0.0,10.1,14.9,0.6778523489932885,198.0,34.7,1.3,38.0,0.0,,0.16,47.0,47.0,15.0,17.0,34.0,2,22.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 19:00:00,2022,8,24,19,2,Wednesday,34,0,3,Monsoon,Evening,27.2,,,,83,24.0,Humid,5.2,,,168,13.7,Moderate,0,0.0,0.0,0,0,1005.5,1004.1,0.0,0.0,0.0,,13,0,0,12,0,0.0,11.5,16.8,0.6845238095238095,223.0,39.2,1.4,30.0,0.0,,0.16,46.0,46.0,14.0,19.0,32.0,2,22.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 20:00:00,2022,8,24,20,2,Wednesday,34,0,3,Monsoon,Evening,26.6,,,,86,24.0,Very_Humid,5.4,,,160,9.0,Moderate,0,0.0,0.0,0,0,1006.2,1004.8,0.0,0.0,0.0,,5,0,1,4,0,0.0,11.9,17.5,0.68,246.0,42.5,1.5,23.0,0.0,,0.15,45.0,45.0,14.0,21.0,29.0,2,22.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 21:00:00,2022,8,24,21,2,Wednesday,34,0,3,Monsoon,Night_Late,26.2,,,,88,24.1,Very_Humid,6.0,,,155,10.4,Moderate,0,0.0,0.0,0,0,1006.5,1005.1,0.0,0.0,0.0,,33,0,0,33,0,0.0,12.2,18.0,0.6777777777777777,246.0,41.0,1.5,23.0,0.0,,0.17,45.0,45.0,14.0,20.0,25.0,2,22.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 22:00:00,2022,8,24,22,2,Wednesday,34,0,3,Monsoon,Night_Late,25.8,,,,90,24.1,Very_Humid,6.4,,,153,11.5,Moderate,0,0.0,0.0,0,0,1006.6,1005.2,0.0,0.0,0.0,,26,0,0,26,0,0.0,12.5,18.5,0.6756756756756757,238.0,37.2,1.6,25.0,0.0,,0.18,45.0,45.0,14.0,18.0,22.0,2,21.0,21.0,15.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-24 23:00:00,2022,8,24,23,2,Wednesday,34,0,3,Monsoon,Night_Late,25.5,,,,93,24.2,Very_Humid,5.5,,,148,11.5,Moderate,0,0.0,0.0,0,0,1006.4,1005.0,0.0,0.0,0.0,,88,0,0,88,0,0.0,12.7,18.7,0.6791443850267379,226.0,31.2,1.8,29.0,0.0,,0.19,44.0,44.0,14.0,15.0,18.0,2,21.0,21.0,15.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 00:00:00,2022,8,25,0,3,Thursday,34,0,3,Monsoon,Night,25.2,,,,95,24.3,Very_Humid,5.0,,,150,9.0,Light,0,0.0,0.0,0,0,1006.2,1004.8,0.0,0.0,0.0,,97,3,0,97,0,0.0,13.4,19.8,0.6767676767676768,219.0,25.8,1.8,33.0,0.0,,0.21,44.0,44.0,14.0,13.0,16.0,2,21.0,21.0,15.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 01:00:00,2022,8,25,1,3,Thursday,34,0,3,Monsoon,Night,25.0,,,,96,24.3,Very_Humid,5.5,,,148,9.7,Moderate,0,0.0,0.0,0,0,1006.0,1004.6,0.0,0.0,0.0,,100,11,0,100,0,0.0,13.8,20.2,0.6831683168316832,211.0,19.5,1.9,38.0,0.0,,0.23,44.0,44.0,14.0,10.0,14.0,2,21.0,21.0,15.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 02:00:00,2022,8,25,2,3,Thursday,34,0,3,Monsoon,Night,24.9,,,,96,24.2,Very_Humid,5.9,,,133,10.4,Moderate,0,0.0,0.0,0,0,1005.7,1004.3,0.0,0.0,0.0,,65,5,4,63,0,0.0,13.8,20.1,0.6865671641791045,205.0,13.8,2.0,42.0,0.0,,0.24,44.0,44.0,14.0,7.0,14.0,2,21.0,21.0,15.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 03:00:00,2022,8,25,3,3,Thursday,34,0,3,Monsoon,Night,24.7,,,,96,24.1,Very_Humid,5.9,,,133,10.4,Moderate,0,0.0,0.0,0,0,1005.8,1004.4,0.0,0.0,0.0,,26,6,8,15,0,0.0,14.2,20.6,0.6893203883495145,206.0,13.3,2.1,40.0,0.0,,0.25,44.0,44.0,14.0,7.0,14.0,2,21.0,21.0,15.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 04:00:00,2022,8,25,4,3,Thursday,34,0,3,Monsoon,Night,24.7,,,,96,24.1,Very_Humid,5.9,,,137,10.4,Moderate,0,0.0,0.0,0,0,1005.8,1004.4,0.0,0.0,0.0,,16,5,12,0,0,0.0,15.0,21.8,0.6880733944954128,210.0,14.9,2.2,35.0,0.0,,0.28,44.0,44.0,14.0,7.0,15.0,2,21.0,21.0,15.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 05:00:00,2022,8,25,5,3,Thursday,34,0,3,Monsoon,Night,24.9,,,,96,24.2,Very_Humid,6.8,,,148,11.5,Moderate,0,0.0,0.0,0,0,1006.0,1004.6,6.0,1.0,5.0,,1,0,2,0,1,0.0,15.5,22.2,0.6981981981981982,215.0,17.1,1.9,33.0,0.0,,0.32,45.0,45.0,14.0,8.0,15.0,2,21.0,21.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 06:00:00,2022,8,25,6,3,Thursday,34,0,3,Monsoon,Early_Morning,26.4,,,,91,24.8,Very_Humid,6.0,,,163,14.0,Moderate,0,0.0,0.0,0,0,1006.4,1005.0,122.0,67.0,55.0,,0,0,0,0,1,3600.0,14.7,21.2,0.6933962264150944,218.0,18.4,2.7,40.0,0.0,,0.36,45.0,45.0,14.0,9.0,16.0,2,22.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 07:00:00,2022,8,25,7,3,Thursday,34,0,3,Monsoon,Early_Morning,28.1,,,,83,25.0,Humid,6.5,,,174,16.6,Moderate,0,0.0,0.0,0,0,1006.9,1005.5,331.0,240.0,91.0,,1,0,0,1,1,3600.0,14.3,21.3,0.6713615023474179,223.0,20.1,3.8,51.0,1.0,,0.39,46.0,46.0,15.0,10.0,17.0,2,22.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 08:00:00,2022,8,25,8,3,Thursday,34,0,3,Monsoon,Early_Morning,29.6,,,,76,24.9,Humid,7.0,,,168,18.4,Moderate,0,0.0,0.0,0,0,1006.9,1005.5,543.0,428.0,115.0,,27,26,0,2,1,3600.0,16.6,24.8,0.6693548387096775,229.0,20.6,4.8,68.0,1.0,,0.42,47.0,47.0,15.0,10.0,18.0,2,27.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 09:00:00,2022,8,25,9,3,Thursday,34,0,3,Monsoon,Morning,30.8,,,,69,24.5,Comfortable,5.2,,,168,18.4,Moderate,0,0.0,0.0,0,0,1006.4,1005.0,679.0,526.0,153.0,,28,27,0,2,1,3600.0,19.7,29.3,0.6723549488054608,232.0,18.0,4.7,84.0,1.0,,0.41,49.0,49.0,15.0,9.0,20.0,2,34.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 10:00:00,2022,8,25,10,3,Thursday,34,0,3,Monsoon,Morning,31.9,,,,65,24.4,Comfortable,4.3,,,175,16.2,Light,0,0.0,0.0,0,0,1006.0,1004.6,795.0,612.0,183.0,,48,37,0,18,1,3600.0,21.4,31.5,0.6793650793650793,235.0,13.9,4.0,102.0,1.0,,0.4,50.0,50.0,16.0,7.0,23.0,2,41.0,24.0,18.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 11:00:00,2022,8,25,11,3,Thursday,34,0,3,Monsoon,Morning,32.4,,,,61,24.0,Comfortable,3.1,,,216,15.1,Light,0,0.0,0.0,0,0,1005.0,1003.7,725.0,470.0,255.0,,57,57,0,0,1,3600.0,21.7,31.9,0.6802507836990596,237.0,9.6,3.3,121.0,1.0,,0.43,52.0,52.0,17.0,5.0,26.0,2,54.0,26.0,19.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 12:00:00,2022,8,25,12,3,Thursday,34,0,3,Monsoon,Morning,32.8,,,,59,23.7,Comfortable,4.1,,,255,13.7,Light,0,0.0,0.0,0,0,1003.7,1002.4,701.0,397.0,304.0,,50,28,35,0,1,3600.0,22.1,32.6,0.6779141104294478,233.0,6.8,3.2,132.0,1.0,,0.43,53.0,53.0,18.0,3.0,31.0,2,60.0,27.0,19.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 13:00:00,2022,8,25,13,3,Thursday,34,0,3,Monsoon,Afternoon,32.8,,,,59,23.8,Comfortable,5.4,,,262,14.4,Moderate,0,0.0,0.0,0,0,1002.6,1001.3,557.0,241.0,316.0,,100,100,46,1,1,3600.0,22.1,32.5,0.68,226.0,4.4,3.2,139.0,1.0,,0.44,54.0,54.0,18.0,2.0,37.0,2,62.0,28.0,20.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 14:00:00,2022,8,25,14,3,Thursday,34,0,3,Monsoon,Afternoon,32.7,,,,60,23.8,Comfortable,6.7,,,254,16.2,Moderate,0,0.0,0.0,0,0,1001.6,1000.3,554.0,323.0,231.0,,100,100,38,20,1,3600.0,22.0,32.4,0.6790123456790124,229.0,9.9,3.7,135.0,1.0,,0.47,55.0,55.0,19.0,5.0,43.0,2,61.0,29.0,21.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 15:00:00,2022,8,25,15,3,Thursday,34,0,3,Monsoon,Afternoon,32.4,,,,62,24.1,Comfortable,6.6,,,257,16.2,Moderate,0,0.0,0.0,0,0,1001.2,999.9,371.0,182.0,189.0,,77,35,24,59,1,3600.0,22.6,33.2,0.6807228915662651,243.0,26.9,4.6,112.0,1.0,,0.47,56.0,56.0,20.0,13.0,48.0,2,48.0,30.0,22.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 16:00:00,2022,8,25,16,3,Thursday,34,0,3,Monsoon,Afternoon,32.2,,,,64,24.4,Comfortable,4.1,,,285,14.4,Light,0,0.0,0.0,0,0,1001.1,999.8,290.0,183.0,107.0,,99,8,15,99,1,3600.0,23.3,34.3,0.6793002915451896,264.0,51.0,5.9,78.0,1.0,,0.47,57.0,57.0,21.0,25.0,57.0,2,31.0,31.0,23.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 17:00:00,2022,8,25,17,3,Thursday,34,0,3,Monsoon,Afternoon,30.2,,,,73,24.8,Humid,4.9,,,17,9.0,Light,0,0.0,0.0,0,0,1002.1,1000.7,97.0,41.0,56.0,,37,3,4,78,1,3436.67,33.2,48.4,0.6859504132231405,323.0,79.2,8.9,43.0,2.0,,0.5,59.0,59.0,21.0,39.0,59.0,2,36.0,32.0,24.0,Moderate,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 18:00:00,2022,8,25,18,3,Thursday,34,0,3,Monsoon,Evening,28.7,,,,83,25.5,Humid,6.1,,,45,8.3,Moderate,0,0.0,0.0,0,0,1002.6,1001.2,3.0,0.0,3.0,,53,1,1,52,0,0.0,44.7,65.0,0.6876923076923077,376.0,80.9,10.0,36.0,2.0,,0.5,61.0,61.0,23.0,40.0,50.0,2,36.0,34.0,25.0,Moderate,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 19:00:00,2022,8,25,19,3,Thursday,34,0,3,Monsoon,Evening,29.4,,,,74,24.2,Humid,1.8,,,180,6.8,Calm,1,0.0,0.0,0,0,1003.3,1001.9,0.0,0.0,0.0,,65,4,1,64,0,0.0,48.1,69.6,0.6910919540229886,450.0,83.3,11.4,26.0,2.0,,0.49,64.0,64.0,25.0,41.0,46.0,3,37.0,37.0,27.0,Moderate,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 20:00:00,2022,8,25,20,3,Thursday,34,0,3,Monsoon,Evening,28.1,,,,80,24.4,Humid,5.4,,,222,8.3,Moderate,0,0.0,0.0,0,0,1004.1,1002.7,0.0,0.0,0.0,,65,4,0,63,0,0.0,46.8,67.8,0.6902654867256637,513.0,82.8,12.9,15.0,2.0,,0.47,67.0,67.0,27.0,41.0,41.0,3,40.0,40.0,29.0,Moderate,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 21:00:00,2022,8,25,21,3,Thursday,34,0,3,Monsoon,Night_Late,27.6,,,,82,24.3,Humid,5.5,,,238,10.4,Moderate,0,0.0,0.0,0,0,1004.5,1003.1,0.0,0.0,0.0,,41,0,0,41,0,0.0,44.0,64.0,0.6875,500.0,76.8,13.1,12.0,2.0,,0.45,70.0,70.0,29.0,38.0,34.0,3,46.0,46.0,31.0,Moderate,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 22:00:00,2022,8,25,22,3,Thursday,34,0,3,Monsoon,Night_Late,26.8,,,,87,24.5,Very_Humid,5.4,,,228,8.6,Moderate,0,0.0,0.0,0,0,1004.5,1003.1,0.0,0.0,0.0,,94,0,2,93,0,0.0,39.6,57.7,0.6863084922010398,457.0,67.7,12.9,12.0,1.0,,0.44,73.0,73.0,30.0,33.0,26.0,4,51.0,51.0,33.0,Moderate,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-25 23:00:00,2022,8,25,23,3,Thursday,34,0,3,Monsoon,Night_Late,26.4,,,,89,24.5,Very_Humid,5.4,,,217,7.2,Moderate,0,0.0,0.0,0,0,1004.2,1002.8,0.0,0.0,0.0,,99,2,5,99,0,0.0,33.9,49.7,0.6820925553319919,400.0,56.4,12.2,12.0,1.0,,0.42,75.0,75.0,32.0,28.0,19.0,4,56.0,56.0,35.0,Moderate,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 00:00:00,2022,8,26,0,4,Friday,34,0,3,Monsoon,Night,26.3,,,,89,24.3,Very_Humid,4.1,,,218,6.8,Light,0,0.0,0.0,0,0,1003.7,1002.3,0.0,0.0,0.0,,100,4,5,100,0,0.0,29.5,43.2,0.6828703703703703,373.0,50.5,11.6,12.0,1.0,,0.41,77.0,77.0,33.0,25.0,14.0,4,59.0,59.0,36.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 01:00:00,2022,8,26,1,4,Friday,34,0,3,Monsoon,Night,26.0,,,,91,24.4,Very_Humid,4.1,,,225,6.8,Light,0,0.0,0.0,0,0,1003.3,1001.9,0.0,0.0,0.0,,100,6,0,100,0,0.0,26.7,39.2,0.6811224489795917,350.0,45.4,10.8,11.0,1.0,,0.41,79.0,79.0,34.0,22.0,10.0,4,60.0,60.0,37.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 02:00:00,2022,8,26,2,4,Friday,34,0,3,Monsoon,Night,25.8,,,,92,24.4,Very_Humid,3.8,,,197,6.5,Light,0,0.0,0.0,0,0,1003.1,1001.7,0.0,0.0,0.0,,100,4,0,100,0,0.0,25.4,37.0,0.6864864864864865,329.0,40.0,9.9,11.0,1.0,,0.42,80.0,80.0,35.0,20.0,8.0,4,61.0,61.0,38.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 03:00:00,2022,8,26,3,4,Friday,34,0,3,Monsoon,Night,25.6,,,,93,24.4,Very_Humid,3.8,,,197,6.5,Light,0,0.0,0.0,0,0,1003.2,1001.8,0.0,0.0,0.0,,100,3,1,100,0,0.0,24.8,36.0,0.6888888888888889,327.0,37.0,9.1,10.0,1.0,,0.42,81.0,81.0,35.0,18.0,6.0,4,61.0,61.0,39.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 04:00:00,2022,8,26,4,4,Friday,34,0,3,Monsoon,Night,25.4,,,,95,24.5,Very_Humid,3.5,,,204,6.1,Light,0,0.0,0.0,0,0,1003.6,1002.2,0.0,0.0,0.0,,97,0,0,97,0,0.0,25.1,36.3,0.6914600550964188,333.0,34.9,8.5,8.0,1.0,,0.42,82.0,82.0,36.0,17.0,6.0,4,62.0,62.0,39.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 05:00:00,2022,8,26,5,4,Friday,34,0,3,Monsoon,Night,26.1,,,,93,25.0,Very_Humid,4.7,,,203,6.1,Light,0,0.0,0.0,0,0,1003.9,1002.5,6.0,1.0,5.0,,93,0,5,100,1,0.0,22.9,33.3,0.6876876876876877,310.0,34.4,13.9,11.0,1.0,,0.43,83.0,83.0,36.0,17.0,5.0,4,62.0,62.0,40.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 06:00:00,2022,8,26,6,4,Friday,34,0,3,Monsoon,Early_Morning,27.8,,,,89,25.9,Very_Humid,4.4,,,235,11.5,Light,0,0.0,0.0,0,0,1004.5,1003.1,117.0,56.0,61.0,,78,0,0,78,1,3600.0,20.8,30.7,0.6775244299674268,300.0,33.3,17.1,17.0,1.0,,0.44,83.0,83.0,37.0,16.0,5.0,3,62.0,62.0,41.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 07:00:00,2022,8,26,7,4,Friday,34,0,3,Monsoon,Early_Morning,29.2,,,,84,26.2,Humid,6.1,,,270,16.2,Moderate,0,0.0,0.0,0,0,1004.9,1003.5,323.0,224.0,99.0,,71,9,8,65,1,3600.0,20.5,31.0,0.6612903225806451,286.0,31.9,21.5,26.0,2.0,,0.44,84.0,84.0,37.0,16.0,5.0,3,62.0,62.0,42.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 08:00:00,2022,8,26,8,4,Friday,34,0,3,Monsoon,Early_Morning,30.1,,,,80,26.3,Humid,5.2,,,282,16.2,Moderate,0,0.1,0.1,1,0,1005.1,1003.7,495.0,365.0,130.0,,98,8,12,98,1,3600.0,22.2,33.6,0.6607142857142857,265.0,28.6,25.0,41.0,2.0,,0.44,85.0,85.0,38.0,14.0,6.0,3,63.0,63.0,43.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 09:00:00,2022,8,26,9,4,Friday,34,0,3,Monsoon,Morning,30.9,,,,76,26.1,Humid,5.7,,,288,17.3,Moderate,0,0.1,0.1,1,0,1004.5,1003.1,662.0,509.0,153.0,,100,8,14,100,1,3600.0,21.1,32.1,0.6573208722741433,248.0,24.4,23.2,57.0,2.0,,0.39,85.0,85.0,38.0,12.0,8.0,3,63.0,63.0,43.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 10:00:00,2022,8,26,10,4,Friday,34,0,3,Monsoon,Morning,31.7,,,,72,26.0,Humid,5.9,,,281,18.0,Moderate,0,0.1,0.1,1,0,1003.9,1002.6,753.0,552.0,201.0,,100,10,6,100,1,3600.0,20.9,31.8,0.6572327044025157,230.0,19.2,19.4,76.0,2.0,,0.37,85.0,85.0,38.0,9.0,10.0,3,63.0,63.0,44.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 11:00:00,2022,8,26,11,4,Friday,34,0,3,Monsoon,Morning,32.4,,,,69,26.0,Comfortable,6.2,,,277,18.0,Moderate,0,0.0,0.0,0,0,1002.9,1001.6,793.0,489.0,304.0,,100,12,7,100,1,3600.0,21.1,31.8,0.6635220125786164,212.0,13.9,14.9,98.0,2.0,,0.38,85.0,85.0,38.0,7.0,14.0,3,63.0,63.0,44.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 12:00:00,2022,8,26,12,4,Friday,34,0,3,Monsoon,Morning,32.4,,,,68,25.8,Comfortable,6.9,,,279,18.4,Moderate,0,0.1,0.1,1,0,1001.5,1000.2,724.0,440.0,284.0,,100,22,18,100,1,3600.0,20.0,30.0,0.6666666666666666,204.0,10.9,13.8,111.0,2.0,,0.4,85.0,85.0,38.0,5.0,19.0,3,63.0,63.0,44.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 13:00:00,2022,8,26,13,4,Friday,34,0,3,Monsoon,Afternoon,32.5,,,,68,25.8,Comfortable,7.6,,,278,19.8,Moderate,0,0.1,0.1,1,0,1000.3,999.0,671.0,389.0,282.0,,100,17,19,100,1,3600.0,19.9,29.8,0.6677852348993288,199.0,8.7,13.5,122.0,2.0,,0.45,85.0,85.0,38.0,4.0,25.0,2,63.0,63.0,43.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 14:00:00,2022,8,26,14,4,Friday,34,0,3,Monsoon,Afternoon,32.7,,,,68,25.9,Comfortable,6.8,,,267,19.4,Moderate,0,0.1,0.1,1,0,999.4,998.1,571.0,294.0,277.0,,100,14,16,100,1,3600.0,19.8,29.6,0.6689189189189189,205.0,13.1,13.5,124.0,2.0,,0.47,85.0,85.0,38.0,6.0,32.0,2,63.0,63.0,43.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-26 15:00:00,2022,8,26,15,4,Friday,34,0,3,Monsoon,Afternoon,32.3,,,,68,25.6,Comfortable,8.6,,,248,18.0,Moderate,0,0.0,0.0,0,0,999.4,998.1,391.0,233.0,158.0,,100,17,12,100,1,3600.0,20.2,30.2,0.6688741721854304,219.0,27.0,13.8,108.0,2.0,,0.49,84.0,84.0,38.0,13.0,38.0,2,63.0,63.0,43.0,Moderate,Good,0,,0,0
